"id","created_at","name","has_test","alternate_url"
"117408062","2025-02-18T11:23:11+0300",-,false,"https://hh.ru/vacancy/117408062"
"117430463","2025-02-18T14:38:31+0300",Junior,false,"https://hh.ru/vacancy/117430463"
"116799243","2025-02-18T18:07:17+0300",-,false,"https://hh.ru/vacancy/116799243"
