"id","created_at","name","has_test","alternate_url"
"116604182","2025-01-31T12:52:47+0300",Junior,false,"https://hh.ru/vacancy/116604182"
"112331201","2025-01-31T13:19:15+0300",-,false,"https://hh.ru/vacancy/112331201"
