"id","created_at","name","has_test","alternate_url"
"116566429","2025-01-30T14:17:16+0300",Junior,false,"https://hh.ru/vacancy/116566429"
"116566430","2025-01-30T14:17:16+0300",Junior,false,"https://hh.ru/vacancy/116566430"
